OrderID,OrderDate,DeliveryDate,SupplierID,SupplierRegion,WarehouseID,WarehouseRegion,WarehouseCapacity,ProductCategory,ShelfLifeDays,TransportMode,DistanceKM,PlannedLeadTimeDays,ActualLeadTimeDays,OrderQuantity,UnitCost,ShippingCost,InventoryLevel,ReorderPoint,CustomerPriority,IsDelayed
ORD-100156,2024-09-21,2024-10-06,SUP-016,South,WH-04,Central,39740,Dairy,7,Sea,600.13,12.75,15.33,2045,5.4,49.09,15571.0,5961,High,1
ORD-100157,2024-01-05,2024-01-06,SUP-015,West,WH-05,Central,20101,Personal Care,60,Air,1426.2,2.78,1.0,325,5.74,417.16,11496.0,3015,Critical,0
ORD-100158,2024-02-09,2024-02-11,SUP-005,East,WH-12,North,38605,Snacks,45,Air,435.72,1.54,2.89,1170,17.9,458.81,23415.0,5790,High,1
ORD-100159,2023-03-23,2023-03-29,SUP-021,Central,WH-10,Central,9251,Dairy,7,Road,1858.67,5.32,6.19,3045,1.47,905.55,2447.0,1387,Standard,0
ORD-100160,2023-09-15,2023-09-17,SUP-012,South,WH-04,Central,39740,Snacks,45,Road,1186.24,4.48,2.27,1668,1.12,316.59,3565.0,5961,Standard,0
ORD-100161,2023-02-02,2023-02-09,SUP-021,Central,WH-10,Central,9251,Dairy,7,Road,2333.12,5.92,7.14,2420,11.14,903.38,8284.0,1387,High,1
ORD-100162,2023-12-26,2023-12-29,SUP-004,East,WH-12,North,38605,Staples,180,Air,325.15,1.41,3.59,3360,20.08,983.25,29733.0,5790,High,1
ORD-100163,2024-12-15,2024-12-22,SUP-017,West,WH-11,Central,38147,Beverages,30,Road,832.38,4.04,7.17,288,7.12,38.36,33546.0,5722,High,1
ORD-100164,2023-02-07,2023-02-15,SUP-017,West,WH-06,South,34774,Personal Care,60,Rail,497.82,5.62,8.31,2778,20.69,138.29,14375.0,5216,Standard,1
ORD-100165,2024-02-27,2024-03-05,SUP-034,West,WH-02,South,19216,Snacks,45,Rail,551.44,5.69,7.24,1616,23.28,89.11,5062.0,2882,Standard,1
ORD-100166,2023-09-03,2023-09-09,SUP-024,North,WH-03,North,5995,Confectionery,120,Road,1561.12,4.95,6.44,1926,23.46,481.07,711.0,899,High,1
ORD-100167,2023-09-01,2023-09-07,SUP-029,Central,WH-06,South,34774,Home Care,90,Road,357.25,3.45,6.41,3865,2.65,220.92,32074.0,5216,Standard,1
ORD-100168,2023-08-27,2023-09-01,SUP-015,West,WH-09,North,44883,Home Care,90,Road,610.63,3.76,5.41,2414,2.15,235.85,31654.0,6732,Standard,1
ORD-100169,2023-11-22,2023-11-28,SUP-004,East,WH-10,Central,9251,Staples,180,Air,2634.99,4.29,6.19,4696,13.66,11136.51,3407.0,1387,Standard,1
ORD-100170,2024-04-30,2024-05-05,SUP-016,South,WH-03,North,5995,Snacks,45,Road,1899.51,5.37,5.77,3479,19.41,1057.34,3200.0,899,Standard,0
ORD-100171,2023-03-31,2023-04-06,SUP-037,South,WH-11,Central,38147,Confectionery,120,Road,1315.84,4.64,6.98,4012,2.77,844.67,17485.0,5722,Standard,1
ORD-100172,2023-03-01,2023-03-08,SUP-029,Central,WH-11,Central,38147,Confectionery,120,Rail,1856.7,7.32,7.68,2647,1.39,491.47,33151.0,5722,Standard,0
ORD-100173,2023-12-23,2023-12-29,SUP-017,West,WH-01,South,26129,Snacks,45,Road,2126.14,5.66,6.47,2499,19.22,850.12,23203.0,3919,Standard,0
ORD-100174,2024-03-04,2024-03-06,SUP-025,East,WH-03,North,5995,Personal Care,60,Road,166.59,3.21,2.03,4500,18.37,119.95,29.0,899,Critical,0
ORD-100175,2024-09-28,2024-10-07,SUP-018,East,WH-02,South,19216,Personal Care,60,Rail,1321.9,6.65,9.38,3108,2.43,410.85,19120.0,2882,Standard,1
ORD-100176,2023-07-20,2023-07-27,SUP-007,South,WH-02,South,19216,Confectionery,120,Road,2761.77,6.45,7.17,181,2.47,79.98,7749.0,2882,Standard,0
ORD-100177,2023-04-08,2023-04-17,SUP-023,North,WH-06,South,34774,Home Care,90,Rail,1161.37,6.45,9.71,3693,17.4,428.89,14896.0,5216,High,1
ORD-100178,2023-08-26,2023-09-01,SUP-007,South,WH-09,North,44883,Beverages,30,Air,899.78,2.12,6.16,4952,20.97,4010.13,38713.0,6732,Standard,1
ORD-100179,2024-06-20,2024-06-29,SUP-010,Central,WH-06,South,34774,Dairy,7,Road,2396.8,6.0,9.67,4451,4.18,1706.91,34394.0,5216,High,1
ORD-100180,2023-03-23,2023-03-30,SUP-027,South,WH-12,North,38605,Frozen Foods,20,Road,1284.8,4.61,7.54,1360,8.51,279.57,17844.0,5790,Standard,1
ORD-100181,2024-08-11,2024-08-16,SUP-035,Central,WH-03,North,5995,Dairy,7,Road,2096.89,5.62,5.71,2211,0.71,741.79,902.0,899,Standard,0
ORD-100182,2023-09-02,2023-09-09,SUP-030,Central,WH-02,South,19216,Beverages,30,Rail,2280.42,7.85,7.48,1565,24.79,356.89,11437.0,2882,Standard,0
ORD-100183,2024-03-22,2024-03-23,SUP-024,North,WH-03,North,5995,Confectionery,120,Air,2683.0,4.35,1.36,2657,7.79,6415.85,3332.0,899,Standard,0
ORD-100184,2023-12-31,2024-01-07,SUP-017,West,WH-03,North,5995,Dairy,7,Road,366.5,3.46,7.25,728,23.32,42.69,403.0,899,Standard,1
ORD-100185,2023-04-22,2023-04-28,SUP-037,South,WH-12,North,38605,Frozen Foods,20,Road,2090.95,5.61,7.0,342,18.1,114.42,31972.0,5790,Standard,1
ORD-100186,2023-02-13,2023-02-17,SUP-024,North,WH-03,North,5995,Frozen Foods,20,Road,2280.56,5.85,4.24,81,13.72,29.56,1213.0,899,Standard,0
ORD-100187,2024-09-12,2024-09-19,SUP-024,North,WH-10,Central,9251,Dairy,7,Rail,2174.64,7.72,7.67,4002,13.67,870.29,5779.0,1387,High,0
ORD-100188,2024-12-13,2024-12-18,SUP-035,Central,WH-07,North,23459,Frozen Foods,20,Road,1797.21,5.25,5.17,4502,15.04,1294.57,19410.0,3518,Standard,0
ORD-100189,2023-01-27,2023-02-01,SUP-029,Central,WH-05,Central,20101,Dairy,7,Road,198.62,3.25,5.17,845,23.63,26.85,7505.0,3015,Standard,1
ORD-100190,2023-01-28,2023-02-01,SUP-033,North,WH-11,Central,38147,Home Care,90,Air,2417.98,4.02,4.53,1002,23.12,2180.53,1943.0,5722,High,0
ORD-100191,2024-06-29,2024-07-07,SUP-033,North,WH-09,North,44883,Home Care,90,Road,2064.89,5.58,8.63,3595,1.81,1187.73,12441.0,6732,Critical,1
ORD-100192,2024-10-04,2024-10-05,SUP-019,Central,WH-09,North,44883,Home Care,90,Road,335.42,3.42,1.88,1832,6.05,98.32,6545.0,6732,Standard,0
ORD-100193,2024-08-12,2024-08-25,SUP-015,West,WH-10,Central,9251,Frozen Foods,20,Sea,495.43,12.62,13.88,4739,15.97,93.91,7669.0,1387,High,1
ORD-100194,2023-01-26,2023-01-29,SUP-039,North,WH-11,Central,38147,Dairy,7,Air,1162.98,2.45,3.4,1615,11.21,1690.39,19347.0,5722,Standard,0
ORD-100195,2023-02-04,2023-02-13,SUP-039,North,WH-06,South,34774,Snacks,45,Road,917.18,4.15,9.19,589,23.78,86.44,22385.0,5216,Standard,1
ORD-100196,2023-07-06,2023-07-16,SUP-019,Central,WH-11,Central,38147,Beverages,30,Rail,2051.02,7.56,10.7,3400,10.2,697.35,23038.0,5722,Standard,1
ORD-100197,2023-10-03,2023-10-07,SUP-001,South,WH-08,North,21814,Dairy,7,Air,2488.99,4.11,4.41,1344,21.54,3010.68,15198.0,3272,Standard,0
ORD-100198,2023-09-17,2023-09-24,SUP-004,East,WH-09,North,44883,Snacks,45,Road,1363.51,4.7,7.29,1040,10.36,226.89,20246.0,6732,High,1
ORD-100199,2024-08-20,2024-08-26,SUP-012,South,WH-09,North,44883,Staples,180,Road,1250.22,4.56,6.81,2209,16.85,441.88,18456.0,6732,Standard,1
ORD-100200,2023-12-04,2023-12-12,SUP-025,East,WH-10,Central,9251,Snacks,45,Rail,1086.11,6.36,8.7,2663,19.44,289.23,4559.0,1387,Standard,1
ORD-100201,2024-02-12,2024-03-02,SUP-033,North,WH-11,Central,38147,Staples,180,Sea,2880.81,15.6,19.2,4508,10.85,519.47,21790.0,5722,Standard,1
ORD-100202,2024-12-26,2025-01-11,SUP-004,East,WH-08,North,21814,Home Care,90,Sea,1908.95,14.39,16.61,1245,5.63,95.07,10130.0,3272,High,1
ORD-100203,2024-12-25,2025-01-04,SUP-023,North,WH-04,Central,39740,Confectionery,120,Road,2650.77,6.31,10.67,74,21.24,31.39,26410.0,5961,Critical,1
ORD-100204,2023-02-19,2023-02-26,SUP-019,Central,WH-11,Central,38147,Staples,180,Road,1718.12,5.15,7.78,1608,10.22,442.04,32070.0,5722,Standard,1
ORD-100205,2023-10-13,2023-10-20,SUP-036,Central,WH-08,North,21814,Beverages,30,Rail,1428.46,6.79,7.36,1461,12.06,208.7,8696.0,3272,Standard,0
ORD-100206,2024-05-22,2024-06-07,SUP-030,Central,WH-01,South,26129,Personal Care,60,Sea,2568.27,15.21,16.47,3342,18.61,343.33,7454.0,3919,Standard,1
ORD-100207,2023-05-02,2023-05-19,SUP-038,Central,WH-05,Central,20101,Home Care,90,Sea,2961.49,15.7,17.36,4721,21.83,559.25,7905.0,3015,High,1
ORD-100208,2024-02-13,2024-02-26,SUP-029,Central,WH-01,South,26129,Home Care,90,Sea,728.35,12.91,13.42,4015,6.56,116.97,25397.0,3919,Standard,0
ORD-100209,2023-08-31,2023-09-05,SUP-021,Central,WH-07,North,23459,Staples,180,Road,1691.63,5.11,5.74,1295,10.55,350.51,8334.0,3518,Standard,0
ORD-100210,2023-04-27,2023-05-04,SUP-016,South,WH-07,North,23459,Staples,180,Road,931.34,4.16,7.45,2783,11.77,414.71,6381.0,3518,Standard,1
ORD-100211,2024-12-23,2024-12-31,SUP-004,East,WH-04,Central,39740,Confectionery,120,Road,2306.2,5.88,8.95,925,5.07,341.32,8197.0,5961,Standard,1
ORD-100212,2024-01-24,2024-02-10,SUP-034,West,WH-02,South,19216,Beverages,30,Sea,2402.68,15.0,17.61,2652,13.36,254.88,12954.0,2882,High,1
ORD-100213,2023-01-20,2023-01-24,SUP-003,North,WH-08,North,21814,Staples,180,Road,2042.27,5.55,4.9,1457,20.09,476.09,3529.0,3272,High,0
ORD-100214,2024-04-23,2024-04-27,SUP-026,North,WH-07,North,23459,Dairy,7,Road,448.9,3.56,4.57,508,9.11,36.49,14961.0,3518,Standard,1
ORD-100215,2024-02-27,2024-03-08,SUP-038,Central,WH-06,South,34774,Home Care,90,Sea,271.66,12.34,10.37,4050,14.7,44.01,29439.0,5216,High,0
ORD-100216,2023-09-03,2023-09-07,SUP-040,East,WH-01,South,26129,Home Care,90,Road,1807.78,5.26,4.12,3217,18.41,930.5,8590.0,3919,Standard,0
ORD-100217,2023-06-01,2023-06-07,SUP-028,East,WH-06,South,34774,Beverages,30,Road,1698.09,5.12,6.85,1311,23.12,356.19,15112.0,5216,Standard,1
ORD-100218,2024-12-12,2024-12-15,SUP-040,East,WH-12,North,38605,Frozen Foods,20,Road,698.98,3.87,3.57,690,11.55,77.17,8568.0,5790,Standard,0
ORD-100219,2024-11-26,2024-12-01,SUP-026,North,WH-06,South,34774,Personal Care,60,Road,184.7,3.23,5.18,2742,6.51,81.03,15239.0,5216,Standard,1
ORD-100220,2023-02-25,2023-03-04,SUP-031,North,WH-09,North,44883,Home Care,90,Road,1322.39,4.65,7.2,2703,23.52,571.91,34022.0,6732,High,1
ORD-100221,2024-12-16,2024-12-21,SUP-017,West,WH-09,North,44883,Dairy,7,Road,357.54,3.45,5.87,4221,14.14,241.47,18421.0,6732,Critical,1
ORD-100222,2023-01-13,2023-01-17,SUP-001,South,WH-06,South,34774,Snacks,45,Road,689.54,3.86,4.09,1685,0.52,185.9,18396.0,5216,Standard,0
ORD-100223,2023-12-09,2023-12-17,SUP-022,Central,WH-04,Central,39740,Snacks,45,Road,2827.03,6.53,8.37,1008,24.54,455.94,5823.0,5961,High,1
ORD-100224,2023-10-14,2023-10-22,SUP-039,North,WH-05,Central,20101,Snacks,45,Rail,1289.25,6.61,8.89,1570,24.93,202.41,2999.0,3015,Standard,1
ORD-100225,2023-10-25,2023-10-27,SUP-037,South,WH-05,Central,20101,Dairy,7,Air,490.09,1.61,2.1,634,4.3,279.65,9171.0,3015,Standard,0
ORD-100226,2024-07-22,2024-07-25,SUP-040,East,WH-07,North,23459,Beverages,30,Road,2038.73,5.55,3.79,1313,14.91,428.3,16045.0,3518,Standard,0
ORD-100227,2024-10-28,2024-11-03,SUP-023,North,WH-09,North,44883,Staples,180,Rail,1441.78,6.8,6.04,4575,0.77,659.62,10979.0,6732,Critical,0
ORD-100228,2024-04-29,2024-05-07,SUP-012,South,WH-09,North,44883,Home Care,90,Road,2405.13,6.01,8.48,4653,19.53,1790.57,6893.0,6732,Standard,1
ORD-100229,2024-05-17,2024-05-23,SUP-007,South,WH-07,North,23459,Beverages,30,Road,2746.36,6.43,6.2,4561,15.01,2004.18,2363.0,3518,Standard,0
ORD-100230,2023-04-26,2023-05-03,SUP-023,North,WH-12,North,38605,Snacks,45,Road,1969.9,5.46,7.34,4677,20.58,1474.11,19523.0,5790,High,1
ORD-100231,2023-05-08,2023-05-15,SUP-025,East,WH-10,Central,9251,Personal Care,60,Road,1838.44,5.3,8.0,2512,13.95,738.91,561.0,1387,Standard,1
ORD-100232,2023-04-13,2023-04-19,SUP-013,South,WH-11,Central,38147,Dairy,7,Rail,1445.02,6.81,6.54,4279,2.9,618.32,37355.0,5722,High,0
ORD-100233,2023-02-20,2023-02-27,SUP-004,East,WH-05,Central,20101,Confectionery,120,Rail,376.71,5.47,7.93,1327,22.29,49.99,5888.0,3015,High,1
ORD-100234,2024-07-15,2024-07-16,SUP-038,Central,WH-03,North,5995,Beverages,30,Road,742.28,3.93,1.99,2983,14.48,354.28,2843.0,899,Standard,0
ORD-100235,2023-01-04,2023-01-05,SUP-025,East,WH-08,North,21814,Home Care,90,Air,240.15,1.3,1.37,791,,170.96,21494.0,3272,High,0
ORD-100236,2024-10-17,2024-10-19,SUP-016,South,WH-03,North,5995,Staples,180,Air,1369.78,2.71,2.98,3419,6.59,4214.96,5507.0,899,High,0
ORD-100237,2024-03-19,2024-03-28,SUP-025,East,WH-11,Central,38147,Home Care,90,Rail,497.41,5.62,9.02,1190,11.33,59.19,22803.0,5722,Standard,1
ORD-100238,2024-10-29,2024-11-01,SUP-017,West,WH-08,North,21814,Snacks,45,Air,1372.95,2.72,3.77,392,18.23,484.38,17795.0,3272,High,1
ORD-100239,2023-03-05,2023-03-09,SUP-025,East,WH-10,Central,9251,Personal Care,60,Road,386.03,3.48,4.84,4105,8.25,253.54,7039.0,1387,Standard,1
ORD-100240,2023-10-13,2023-11-01,SUP-035,Central,WH-03,North,5995,Staples,180,Sea,2895.51,15.62,19.36,1361,10.06,157.63,500.0,899,Standard,1
ORD-100241,2023-02-09,2023-02-16,SUP-039,North,WH-09,North,44883,Confectionery,120,Rail,2044.26,7.56,7.53,2223,23.47,454.44,8379.0,6732,Standard,0
ORD-100242,2023-01-04,2023-01-10,SUP-019,Central,WH-06,South,34774,Frozen Foods,20,Road,2036.32,5.55,6.51,3272,8.64,1066.05,5639.0,5216,Standard,0
ORD-100243,2023-07-20,2023-07-28,SUP-022,Central,WH-04,Central,39740,Snacks,45,Rail,2834.64,8.54,8.4,2721,1.55,771.31,3907.0,5961,High,0
ORD-100244,2023-02-22,2023-02-28,SUP-032,Central,WH-01,South,26129,Home Care,90,Road,560.42,3.7,6.71,1392,16.17,124.82,21608.0,3919,High,1
ORD-100245,2023-09-03,2023-09-06,SUP-001,South,WH-02,South,19216,Dairy,7,Road,415.17,3.52,3.87,278,1.89,18.47,1349.0,2882,Critical,0
ORD-100246,2024-11-19,2024-11-29,SUP-006,South,WH-01,South,26129,Frozen Foods,20,Rail,2087.41,7.61,10.99,2726,15.3,569.03,2002.0,3919,Critical,1
ORD-100247,2023-12-15,2023-12-30,SUP-028,East,WH-05,Central,20101,Beverages,30,Sea,1125.8,13.41,15.59,3143,6.8,141.54,18834.0,3015,Standard,1
ORD-100248,2024-11-16,2024-11-22,SUP-030,Central,WH-02,South,19216,Confectionery,120,Road,900.54,4.13,6.95,1263,17.65,181.98,10634.0,2882,High,1
ORD-100249,2024-02-17,2024-02-22,SUP-007,South,WH-07,North,23459,Staples,180,Air,2772.08,4.47,5.78,2648,10.71,6606.42,21775.0,3518,Standard,1
ORD-100250,2024-04-02,2024-04-07,SUP-015,West,WH-03,North,5995,Frozen Foods,20,Air,1791.13,3.24,5.84,3073,7.37,4953.73,77.0,899,Standard,1
ORD-100251,2023-07-30,2023-08-15,SUP-028,East,WH-03,North,5995,Snacks,45,Sea,2047.67,14.56,16.49,1763,11.26,144.4,2898.0,899,Standard,1
ORD-100252,2023-01-12,2023-01-17,SUP-006,South,WH-06,South,34774,Staples,180,Road,1097.85,4.37,5.26,4733,23.02,831.38,19576.0,5216,Standard,0
ORD-100253,2023-07-25,2023-08-02,SUP-033,North,WH-08,North,21814,Staples,180,Road,2915.51,6.64,8.49,4744,1.41,2212.99,10666.0,3272,High,1
ORD-100254,2023-05-23,2023-05-28,SUP-002,North,WH-01,South,26129,Beverages,30,Rail,261.74,5.33,5.2,366,5.13,9.58,5959.0,3919,High,0
ORD-100255,2023-08-17,2023-08-21,SUP-024,North,WH-03,North,5995,Frozen Foods,20,Air,2127.15,3.66,4.08,2111,8.43,4041.37,3197.0,899,Standard,0
ORD-100256,2023-03-16,2023-03-24,SUP-004,East,WH-02,South,19216,Snacks,45,Rail,1904.01,7.38,8.33,706,9.14,134.42,8327.0,2882,High,0
ORD-100257,2023-01-08,2023-01-14,SUP-039,North,WH-05,Central,20101,Confectionery,120,Road,1463.71,4.83,6.62,2401,6.77,562.3,6415.0,3015,Critical,1
ORD-100258,2023-05-31,2023-06-07,SUP-002,North,WH-06,South,34774,Dairy,7,Road,2803.5,6.5,7.75,3940,7.65,1767.32,21443.0,5216,Standard,1
ORD-100259,2024-07-31,2024-08-04,SUP-013,South,WH-04,Central,39740,Beverages,30,Road,2137.66,5.67,4.28,1041,10.46,356.05,33654.0,5961,High,0
ORD-100260,2023-12-19,2023-12-24,SUP-011,Central,WH-09,North,44883,Beverages,30,Road,1131.73,4.41,5.25,2835,7.66,513.35,39637.0,6732,Standard,0
ORD-100261,2023-05-21,2023-05-31,SUP-005,East,WH-09,North,44883,Dairy,7,Rail,2396.8,8.0,10.87,1680,1.31,402.66,17626.0,6732,Standard,1
ORD-100262,2023-08-07,2023-08-13,SUP-015,West,WH-07,North,23459,Dairy,7,Road,2049.93,5.56,6.34,932,14.84,305.69,8121.0,3518,Standard,0
ORD-100263,2023-08-29,2023-09-04,SUP-026,North,WH-05,Central,20101,Snacks,45,Road,2683.48,6.35,6.78,109,,46.8,3280.0,3015,Standard,0
ORD-100264,2023-08-05,2023-08-23,SUP-039,North,WH-01,South,26129,Personal Care,60,Sea,2771.05,15.46,18.57,2832,13.95,313.9,17904.0,3919,Critical,1
ORD-100265,2023-10-17,2023-10-25,SUP-028,East,WH-03,North,5995,Staples,180,Road,2234.31,5.79,8.51,3661,17.45,1308.77,660.0,899,High,1
ORD-100266,2023-12-30,2024-01-15,SUP-037,South,WH-01,South,26129,Staples,180,Sea,1571.9,13.96,16.86,3630,16.64,228.24,2634.0,3919,Standard,1
ORD-100267,2024-03-26,2024-03-31,SUP-010,Central,WH-06,South,34774,Dairy,7,Air,219.04,1.27,5.26,2521,16.65,496.99,11902.0,5216,Standard,1
ORD-100268,2024-09-28,2024-10-10,SUP-036,Central,WH-09,North,44883,Staples,180,Sea,-1709.46,14.14,12.43,2267,2.36,155.01,11126.0,6732,Standard,0
ORD-100269,2024-03-10,2024-03-12,SUP-024,North,WH-04,Central,39740,Personal Care,60,Road,169.27,3.21,2.67,785,17.14,21.26,13379.0,5961,High,0
ORD-100270,2024-08-16,2024-08-22,SUP-023,North,WH-08,North,21814,Beverages,30,Road,-2973.05,6.72,6.52,1034,1.0,491.86,19682.0,3272,High,0
ORD-100271,2023-10-10,2023-10-12,SUP-012,South,WH-09,North,44883,Confectionery,120,Air,1878.16,3.35,2.98,3979,11.26,6725.87,43391.0,6732,Standard,0
ORD-100272,2024-05-17,2024-06-02,SUP-018,East,WH-10,Central,9251,Confectionery,120,Sea,2799.73,15.5,16.11,1733,21.04,194.08,6524.0,1387,Standard,0
ORD-100273,2023-08-12,2023-08-17,SUP-030,Central,WH-10,Central,9251,Snacks,45,Road,1785.39,5.23,5.67,2670,3.66,762.72,5643.0,1387,High,0
ORD-100274,2023-10-31,2023-11-07,SUP-035,Central,WH-11,Central,38147,Home Care,90,Rail,51.89,5.06,7.39,196,12.67,1.02,21633.0,5722,High,1
ORD-100275,2024-03-15,2024-03-30,SUP-029,Central,WH-02,South,19216,Staples,180,Sea,2760.78,15.45,15.45,4251,13.81,469.44,3308.0,2882,High,0
ORD-100276,2024-03-10,2024-03-14,SUP-016,South,WH-10,Central,9251,Dairy,7,Road,370.33,3.46,4.84,4838,1.69,286.67,4481.0,1387,Standard,1
ORD-100277,2023-08-06,2023-08-12,SUP-032,Central,WH-08,North,21814,Snacks,45,Rail,505.61,5.63,6.31,3676,22.2,185.86,11868.0,3272,Standard,0
ORD-100278,2024-12-12,2024-12-29,SUP-040,East,WH-02,South,19216,Beverages,30,Sea,2597.86,15.25,17.12,781,7.67,81.16,9977.0,2882,High,1
ORD-100279,2023-11-09,2023-11-21,SUP-021,Central,WH-07,North,23459,Frozen Foods,20,Rail,2718.29,8.4,12.23,1639,21.59,445.53,19053.0,3518,Standard,1
ORD-100280,2024-12-30,2025-01-07,SUP-006,South,WH-03,North,5995,Personal Care,60,Road,1000.84,4.25,8.58,2140,18.76,342.69,1538.0,899,Standard,1
ORD-100281,2024-03-06,2024-03-22,SUP-029,Central,WH-05,Central,20101,Staples,180,Sea,1201.82,13.5,16.23,1973,20.2,94.85,5881.0,3015,Standard,1
ORD-100282,2023-12-14,2023-12-31,SUP-040,East,WH-07,North,23459,Confectionery,120,Sea,2856.28,15.57,17.54,1359,12.78,155.27,,3518,Standard,1
ORD-100283,2023-06-30,2023-07-04,SUP-010,Central,WH-08,North,21814,Snacks,45,Road,1985.34,5.48,4.0,126,15.26,40.02,19420.0,3272,High,0
ORD-100284,2023-07-27,2023-08-01,SUP-039,North,WH-07,North,23459,Dairy,7,Road,1380.2,4.73,5.05,1739,22.19,384.03,13152.0,3518,High,0
ORD-100285,2024-07-04,2024-07-09,SUP-039,North,WH-07,North,23459,Dairy,7,Road,1787.61,5.23,5.8,412,20.21,117.84,5082.0,3518,Standard,0
ORD-100286,2024-04-25,2024-04-28,SUP-008,Central,WH-06,South,34774,Beverages,30,Air,1082.63,2.35,3.69,2179,7.78,2123.14,29877.0,5216,Standard,1
ORD-100287,2024-09-28,2024-10-03,SUP-004,East,WH-07,North,23459,Snacks,45,Road,2644.43,6.31,5.78,4575,22.31,1935.72,21308.0,3518,High,0
ORD-100288,2023-09-01,2023-09-07,SUP-006,South,WH-12,North,38605,Home Care,90,Rail,1111.8,6.39,6.71,232,19.87,25.79,13351.0,5790,High,0
ORD-100289,2024-10-02,2024-10-06,SUP-003,North,WH-01,South,26129,Frozen Foods,20,Road,1305.85,4.63,4.77,3817,9.03,797.51,2470.0,3919,Critical,0
ORD-100290,2023-06-23,2023-07-02,SUP-025,East,WH-08,North,21814,Beverages,30,Rail,2268.25,7.84,9.31,2983,1.11,676.62,1033.0,3272,Standard,1
ORD-100291,2024-12-21,2024-12-28,SUP-028,East,WH-07,North,23459,Beverages,30,Road,1027.27,4.28,7.21,4415,21.76,725.66,17223.0,3518,High,1
ORD-100292,2024-10-17,2024-10-31,SUP-034,West,WH-05,Central,20101,Frozen Foods,20,Sea,2807.32,15.51,14.78,2853,21.35,320.37,10350.0,3015,Standard,0
ORD-100293,2024-03-19,2024-03-23,SUP-010,Central,WH-07,North,23459,Frozen Foods,20,Air,2812.02,4.52,4.34,3317,4.6,8394.73,13586.0,3518,Critical,0
ORD-100294,2024-08-02,2024-08-09,SUP-018,East,WH-08,North,21814,Snacks,45,Road,2576.66,6.22,7.66,603,6.63,248.6,15641.0,3272,High,1
ORD-100295,2024-06-27,2024-06-28,SUP-021,Central,WH-10,Central,9251,Home Care,90,Air,1420.58,2.78,1.29,1447,23.23,1850.02,2573.0,1387,Standard,0
ORD-100296,2023-08-17,2023-08-20,SUP-010,Central,WH-10,Central,9251,Beverages,30,Air,1562.03,2.95,3.98,1498,23.53,2105.93,5834.0,1387,Critical,1
ORD-100297,2023-09-17,2023-09-21,SUP-020,South,WH-06,South,34774,Frozen Foods,20,Road,2286.16,5.86,4.41,2482,23.36,907.88,29075.0,5216,Standard,0
ORD-100298,2024-01-21,2024-01-29,SUP-006,South,WH-12,North,38605,Personal Care,60,Rail,703.6,5.88,8.51,4140,14.28,291.29,5926.0,5790,High,1
ORD-100299,2023-01-12,2023-01-18,SUP-011,Central,WH-02,South,19216,Beverages,30,Road,971.54,4.21,6.15,299,16.82,46.48,3025.0,2882,High,1
ORD-100300,2024-09-05,2024-09-11,SUP-006,South,WH-11,Central,38147,Dairy,7,Road,1321.11,4.65,6.57,439,17.3,92.79,10674.0,5722,High,1
ORD-100301,2024-02-11,2024-02-16,SUP-002,North,WH-07,North,23459,Frozen Foods,20,Rail,848.69,6.06,5.74,3196,12.16,271.24,14646.0,3518,High,0
ORD-100302,2023-02-27,2023-03-05,SUP-018,East,WH-09,North,44883,Frozen Foods,20,Road,2395.33,5.99,6.57,4317,16.49,1654.5,28847.0,6732,High,0
ORD-100303,2024-04-10,2024-04-16,SUP-029,Central,WH-07,North,23459,Snacks,45,Road,1300.85,4.63,6.35,4238,15.29,882.08,9171.0,3518,Standard,1
ORD-100304,2023-11-14,2023-11-22,SUP-004,East,WH-01,South,26129,Home Care,90,Road,2043.93,5.55,8.53,2796,14.31,914.37,8469.0,3919,Standard,1
ORD-100305,2024-09-07,2024-09-14,SUP-009,East,WH-02,South,19216,Beverages,30,Road,2997.17,6.75,7.74,820,0.99,393.23,18311.0,2882,Standard,0
ORD-100306,2024-10-03,2024-10-10,SUP-019,Central,WH-04,Central,39740,Staples,180,Road,2961.33,6.7,7.13,2136,3.99,1012.06,10124.0,5961,High,0
ORD-100307,2024-11-24,2024-12-01,SUP-025,East,WH-09,North,44883,Personal Care,60,Road,443.81,3.55,7.87,3686,17.77,261.74,36368.0,6732,Standard,1
ORD-100308,2023-12-02,2023-12-20,SUP-036,Central,WH-07,North,23459,Dairy,7,Sea,1558.35,13.95,18.45,1453,10.2,90.57,9063.0,3518,Standard,1
ORD-100309,2024-07-18,2024-07-30,SUP-018,East,WH-06,South,34774,Snacks,45,Sea,1070.7,13.34,12.69,1608,13.65,68.87,19475.0,5216,High,0
ORD-100310,2024-07-31,2024-08-03,SUP-024,North,WH-03,North,5995,Dairy,7,Road,1516.42,4.9,3.31,1485,12.69,360.3,3891.0,899,Standard,0
ORD-100311,2023-08-25,2023-09-06,SUP-025,East,WH-10,Central,9251,Snacks,45,Sea,668.79,12.84,12.78,4289,10.92,114.74,2732.0,1387,Critical,0
ORD-100312,2023-02-03,2023-02-16,SUP-024,North,WH-03,North,5995,Staples,180,Sea,362.71,12.45,13.46,2666,17.52,38.68,777.0,899,Standard,1
ORD-100313,2024-04-29,2024-05-06,SUP-007,South,WH-03,North,5995,Home Care,90,Road,2863.86,6.58,7.64,3598,2.37,1648.67,1180.0,899,Standard,1
